NAME	DESCRIPTION	Fabp_1	Fabp_2	Fabp_3	Fabp_4	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4
ENSMUSG00000020185	NA	46.03636	32.59946114	32.25264271	45.46774162	28.84483267	54.86192893	25.70080885	20.38930278
ENSMUSG00000020186	NA	36.00301838	31.60924767	17.51111608	27.49250915	20.20865528	22.13441874	1.224417466	32.79198839
ENSMUSG00000020189	NA	202.2689413	183.5867432	239.6813931	246.0145167	293.9641276	290.6381294	421.1529204	316.1719185
ENSMUSG00000020190	NA	2237.766899	2482.248087	2947.38593	2836.169653	3828.858104	2909.53486	4729.701215	3765.123031
ENSMUSG00000020193	NA	0	0	1.149675064	0	0	0	0	0
ENSMUSG00000020196	NA	650.4481859	495.6311439	537.2331348	606.7787827	532.9784917	467.4807876	490.3235237	518.2145799
ENSMUSG00000020198	NA	1723.747858	1545.130788	2011.548676	1781.674023	2009.512963	1793.4292	2103.635234	1594.894795
ENSMUSG00000020205	NA	577.7111784	248.4346734	312.1119958	454.7478659	800.9255763	1134.949883	964.1955681	1570.537766
ENSMUSG00000020211	NA	441.4625916	448.5652616	328.1824166	364.4389978	370.9675573	347.2061975	389.8650897	319.0092364
ENSMUSG00000020212	NA	34.94125976	43.76184013	33.86433513	33.00800324	7.175755162	21.68664664	28.74068727	13.16004593
ENSMUSG00000020218	NA	47.85865817	22.25588294	24.05938244	12.6818772	26.3694952	35.79314669	13.22282201	24.83756502
ENSMUSG00000020219	NA	98.50573513	78.2029263	83.51438539	81.26529369	93.66209484	63.94150697	34.97324203	57.65829677
ENSMUSG00000020220	NA	2716.288531	1977.387355	3252.17636	2526.620033	3608.470498	2963.637025	3081.784601	3447.559912
ENSMUSG00000020224	NA	198.1140421	190.5918625	130.7020684	208.4956981	129.3986919	169.3195959	159.3825687	146.6250353
ENSMUSG00000020225	NA	1581.164677	2125.709793	2087.270709	2076.092993	1747.931472	1497.845609	1899.032706	1792.998655
ENSMUSG00000020226	NA	9.22190034	7.931069242	18.30579888	6.362649911	8.556286015	6.529055612	6.418504936	20.32791438
ENSMUSG00000020227	NA	42.10949217	42.77681538	47.79495338	34.45742215	36.06290825	29.35916832	30.23941282	45.60158271
ENSMUSG00000020228	NA	396.6786064	345.3853019	382.4921716	411.4763561	352.1380869	348.4390238	418.6447378	438.3067729
ENSMUSG00000020229	NA	4.655012026	0	0	0	1.076345634	0	0	3.678825057
ENSMUSG00000020230	NA	339.5993712	332.3534993	375.4110263	227.2526996	638.5437819	569.9360091	764.54207	662.6034995
ENSMUSG00000020231	NA	1391.949129	836.5632913	1418.019587	1152.466445	1327.695129	1098.712584	1927.095046	1604.909319
ENSMUSG00000020232	NA	983.363513	1108.307719	1057.043689	964.0625395	1054.573809	886.9288931	859.4157297	1102.494938
ENSMUSG00000020234	NA	16.88601392	15.7983877	23.24428778	16.57696409	9.675535214	8.131851185	6.162662026	22.02391337
ENSMUSG00000020235	NA	947.1563614	820.9479874	952.1905175	866.5713774	809.4767305	784.4950849	787.7848074	863.5874052
ENSMUSG00000020238	NA	1201.63704	1268.523254	1193.823726	1126.677288	1256.848021	1027.724915	1070.252546	1171.580591
ENSMUSG00000020241	NA	268.1864886	163.4173466	140.6255077	93.38853898	141.0285164	203.9796136	68.77139073	82.82076998
ENSMUSG00000020246	NA	236.932296	205.9004053	306.5087518	329.5279193	189.265904	202.7030383	297.823314	172.0243422
ENSMUSG00000020248	NA	432.2028084	438.3350871	269.5327953	260.0248486	304.2157282	493.9296498	292.1513454	340.4459966
ENSMUSG00000020250	NA	5158.118644	5318.337909	5922.460046	6246.528658	5087.843543	6108.639951	5191.504289	5152.489096
ENSMUSG00000020251	NA	0.528551131	0.49778169	0	1.029907939	1.152048897	2.131948477	23.35585827	7.162540311
ENSMUSG00000020253	NA	76.41609268	91.89221433	48.71384099	99.70858577	44.22223269	47.79209792	23.7935845	24.31658793
ENSMUSG00000020255	NA	638.9411973	652.065378	829.1876808	880.5901137	652.8288577	563.5087543	775.9211399	709.6258402
ENSMUSG00000020256	NA	33.93886169	17.65125722	9.577186739	23.58848149	30.5352982	12.80228301	13.55699552	31.99912372
ENSMUSG00000020257	NA	729.3756299	1188.467835	795.5323913	1187.882258	889.5467535	1308.707272	1001.545373	1040.792457
ENSMUSG00000020258	NA	26.68808396	26.24093844	23.07502909	21.47602255	51.92631283	16.48654239	56.9142108	26.7429292
ENSMUSG00000020260	NA	352.1044478	308.4959146	265.4366791	364.6570723	356.7245624	335.9741214	308.3369897	398.0079082
ENSMUSG00000020261	NA	627.4655673	778.1108124	1197.699433	3745.958744	2306.977295	801.6587342	7475.92154	1106.3898
ENSMUSG00000020262	NA	3.921412957	11.93139878	2.3570399	1.11656255	13.1922518	12.64411121	0.516611152	0.763361179
ENSMUSG00000020263	NA	1142.973308	1488.690761	1580.124911	1577.329439	2170.479821	1688.826639	2962.341852	2860.231416
ENSMUSG00000020264	NA	0	2.615146522	6.797740201	2.684520432	4.764738753	0.9121048	2.441007065	0.910205152
ENSMUSG00000020265	NA	1762.337033	2102.154931	1522.363021	1577.590874	1340.088717	1370.106361	1291.942917	1589.068234
ENSMUSG00000020267	NA	4495.589889	4995.586198	4340.351113	4383.727987	4629.853837	4938.249056	4530.098791	6295.004634
ENSMUSG00000020268	NA	41.17086728	69.54254414	52.0730191	49.53833911	24.3310738	74.6239732	27.77468808	37.36000319
ENSMUSG00000020271	NA	1355.836051	1381.590331	1567.925234	1729.480837	1494.351976	1499.743463	1593.34747	1801.395059
ENSMUSG00000020272	NA	1184.135436	1399.113798	2029.179872	1187.876408	2978.113322	2708.654502	2289.929874	2291.727147
ENSMUSG00000020273	NA	274.4459028	274.228281	303.9091187	277.1204006	301.0552812	358.3421234	369.8856564	307.8263662
ENSMUSG00000020275	NA	193.4984836	145.6140581	248.4444485	251.214743	193.2769757	257.5521828	307.720215	179.7963044
ENSMUSG00000020277	NA	4048.99716	4437.858986	3914.783535	3169.070264	7079.966644	7049.003124	4983.08942	5451.470429
ENSMUSG00000020279	NA	1.27878582	2.380239645	7.160660658	4.100128677	4.82246062	1.681559884	3.473356149	0.834295447
ENSMUSG00000020280	NA	278.0380744	316.8818217	468.1677566	452.5679922	241.1826381	471.3420376	532.2118432	351.9276472
ENSMUSG00000020282	NA	389.8317554	349.1949843	346.3080327	283.202039	397.1079818	396.7741721	229.1409685	400.960017
ENSMUSG00000020283	NA	580.0238413	633.3621635	676.1661645	552.7738052	655.1370056	792.5564058	639.2121305	637.3132164
ENSMUSG00000020284	NA	54.05720969	48.17960468	34.17991336	48.37607579	54.30500641	29.33394679	91.47446053	68.68113765
ENSMUSG00000020287	NA	144.7128925	133.7630808	143.5505001	174.4284914	157.9352414	163.17139	165.7105151	163.42468
ENSMUSG00000020288	NA	237.1949986	479.7963688	322.6423937	235.4957631	225.5991895	406.8054839	192.9482984	298.9749762
ENSMUSG00000020289	NA	171.2089993	106.5750894	107.4608938	95.4878367	90.20342562	148.5292978	100.7632438	94.98100941
ENSMUSG00000020290	NA	1089.108926	1044.724694	819.0155902	1042.38808	873.7279196	1061.99302	1052.795965	969.838058
ENSMUSG00000020297	NA	5.914303041	6.82109256	4.372411938	7.348065733	15.72573822	4.17732119	27.9691219	8.010754984
ENSMUSG00000020300	NA	1987.098266	2005.451079	2938.310842	2460.427863	2619.2254	2447.294779	2760.336703	2277.051119
ENSMUSG00000020303	NA	196.9674633	175.7597165	226.3619716	244.9781632	969.2358763	1065.365838	1482.23991	1500.837261
ENSMUSG00000020305	NA	46.09211985	54.10663035	57.49210164	45.22020018	54.24700862	37.29981495	51.88276142	61.97221255
ENSMUSG00000020307	NA	493.1225623	433.8536906	445.8934772	514.6983416	443.7344888	502.1904232	431.7317609	467.8588402
ENSMUSG00000020308	NA	307.2128334	332.6290333	297.3096902	275.3238043	300.7722756	279.9625797	305.1240584	309.8686128
ENSMUSG00000020309	NA	185.5814668	208.6033267	212.4627304	190.5109873	192.2406915	238.4670038	163.8088561	182.8630243
ENSMUSG00000020310	NA	0	1.767030629	6.872476346	3.676527889	8.600153031	12.08885311	2.444117436	0.938710648
ENSMUSG00000020311	NA	624.4037	622.1304049	686.9076953	901.6399122	777.8559953	859.5894255	822.6386359	894.5939251
ENSMUSG00000020312	NA	4.700681759	5.428250624	4.668915683	4.527802242	3.214977544	5.423191871	4.842747161	3.793977989
ENSMUSG00000020315	NA	9564.791859	7627.000698	11435.65642	9605.010856	11675.20701	10090.54996	13391.52461	8642.126183
ENSMUSG00000020319	NA	27.59164194	27.11919977	14.32580387	27.57579843	13.50051595	17.57041246	12.52486677	41.91363894
ENSMUSG00000020321	NA	5633.367937	6436.370248	6624.198191	6348.41374	4018.028398	4827.229489	4154.546164	4372.1336
ENSMUSG00000020323	NA	0	0	2.64877373	1.034484764	1.222793403	0	0	0
ENSMUSG00000020325	NA	48.88457114	32.25726964	35.39050594	15.03109894	12.62070652	14.94416592	7.987127954	7.445925949
ENSMUSG00000020326	NA	1464.138487	1632.241228	1785.320286	1629.010503	1831.12709	2145.507473	2226.513441	2012.74505
ENSMUSG00000020328	NA	391.4568894	341.5348026	349.1732198	389.2109186	305.748168	411.6893857	251.1816787	370.9774549
ENSMUSG00000020329	NA	404.2491913	334.3966892	353.777931	189.0934339	256.3990479	266.6859604	139.2823293	309.1449739
ENSMUSG00000020330	NA	304.6859463	246.1611985	216.3131995	288.6671592	174.1782112	263.7365505	137.631806	164.9027049
ENSMUSG00000020331	NA	371.765631	272.3229116	272.0408034	184.0947279	176.678216	168.3284605	150.0288801	154.5202648
ENSMUSG00000020333	NA	1.086102467	0.829929279	0	9.611973838	1.22249773	0	4.066305319	4.328248313
ENSMUSG00000020334	NA	19.92090023	29.8053247	29.13788525	3.577817363	61.56714397	87.10919026	24.01728686	105.4591545
ENSMUSG00000020335	NA	2.549555196	3.078217076	0	0	0.638020273	1.120152253	0	1.620621891
ENSMUSG00000020340	NA	32.61840814	106.7972395	130.162018	101.4146694	100.3964807	75.17343025	132.7509509	36.46146261
ENSMUSG00000020346	NA	1507.93192	1404.6397	1498.36691	1365.073538	1639.52912	1773.319758	1694.296518	1794.954938
ENSMUSG00000020349	NA	5404.030457	6573.007427	6199.907982	5882.830879	8082.053197	8183.875965	8172.277384	7974.529228
ENSMUSG00000020354	NA	0.924489837	2.632605005	3.418693041	0	3.208286299	1.881531845	2.601923426	0.911587281
ENSMUSG00000020357	NA	6.665049176	7.072177022	9.203242523	9.136615104	11.72429445	7.40943113	6.183839295	3.703209033
ENSMUSG00000020358	NA	5167.101881	4903.19065	4416.336681	5077.318186	4367.399794	5166.871809	3585.538565	4249.916099
ENSMUSG00000020359	NA	96.41600317	121.905455	117.21958	143.6041208	127.2784744	128.4310893	210.4275906	201.5132112
ENSMUSG00000020361	NA	2756.254431	2576.727947	3015.257796	2726.559108	3341.364686	3521.615655	3325.595563	3144.835525
ENSMUSG00000020362	NA	1260.693714	1144.202665	1486.870576	1511.747898	1670.38673	1848.224881	1913.195988	1559.581798
ENSMUSG00000020363	NA	1.871960723	0.884509693	2.295433398	2.715067517	11.67784373	2.806427929	33.31083766	7.311588736
ENSMUSG00000020364	NA	10.01318084	24.81457181	15.7577256	8.811536626	1.666308398	1.377231249	0	2.186163414
ENSMUSG00000020366	NA	682.4406141	663.5392058	822.6500874	756.5223608	715.971057	619.8574124	863.030889	764.4602104
ENSMUSG00000020368	NA	9182.286609	8405.241042	8890.239659	8482.216573	6487.18722	6705.054859	4577.45809	6349.991411
ENSMUSG00000020372	NA	12217.6392	15043.56682	10194.10639	12652.81831	12434.7	12094.70148	10784.16884	14356.26686
ENSMUSG00000020375	NA	416.1246668	620.9314664	523.4561479	468.100589	500.9056418	635.08107	869.4509114	448.1373479
ENSMUSG00000020376	NA	959.3992336	996.6676298	887.2809903	1328.066911	903.5526671	779.2441696	1135.659005	1118.805803
ENSMUSG00000020377	NA	29.17374372	9.054088004	6.856069323	14.86726655	13.70650731	21.24273552	7.458660609	21.4973244
ENSMUSG00000020380	NA	570.5406527	375.5493223	476.9108756	534.6979485	346.8334864	307.5659225	411.9629052	347.2087296
ENSMUSG00000020381	NA	35.68294686	31.64251265	14.94327828	26.20279059	17.29548103	22.45328335	11.3311087	22.90504643
ENSMUSG00000020385	NA	495.2193921	201.9301179	326.9414438	275.1120873	144.4120714	164.612006	261.6013803	366.9161839
ENSMUSG00000020386	NA	1629.242099	2065.804702	1936.827172	1525.370625	1477.9894	1740.338589	1375.987634	1569.683871
ENSMUSG00000020387	NA	173.2599847	190.5007767	206.7414858	186.5600178	225.6444406	110.9717959	238.5891438	194.4830579
ENSMUSG00000020388	NA	22.642548	9.878385273	12.40347887	19.60486019	5.457737686	8.703300159	1.011257135	3.94086717
ENSMUSG00000020389	NA	22.04062537	8.541897641	27.81173777	24.45437907	39.48933058	28.41053853	23.42899022	56.33892688
ENSMUSG00000020390	NA	1430.841133	1672.533393	1775.023418	1623.196451	1718.848046	1914.373788	2217.574255	2392.650494
ENSMUSG00000020392	NA	370.6887035	574.8357328	371.9984004	538.4091312	370.6360138	437.6494557	504.6263138	505.4193579
ENSMUSG00000020393	NA	457.8813648	368.3551371	443.795542	421.4792274	405.7377499	391.9955908	512.6290228	466.6490159
ENSMUSG00000020395	NA	22.2580742	53.49783147	66.33219654	21.54049304	23.57148903	51.73735362	29.12111488	11.43015072
ENSMUSG00000020396	NA	4.838325396	3.477339231	4.673145172	2.704604474	7.500926736	5.614525201	2.471322921	0.910915105
ENSMUSG00000020397	NA	196.3900522	221.1551817	196.6773284	174.726446	183.7502974	250.4438382	250.9146364	217.5552715
ENSMUSG00000020399	NA	1.793217875	10.15860952	8.392638577	6.089634315	18.63227374	15.53612064	11.42879242	6.747064929
ENSMUSG00000020400	NA	1590.099683	1922.63906	2463.157501	2317.343729	3430.288189	2488.420563	3507.270613	2619.715484
ENSMUSG00000020401	NA	0.94504883	0.881163824	3.434381721	0.898311949	0	0	0	0.921905018
ENSMUSG00000020402	NA	6746.127231	7098.288058	7370.727687	7103.014296	8953.397318	8404.661964	10173.00021	9184.24238
ENSMUSG00000020405	NA	141.7919972	62.21397464	122.1102612	202.7252446	22.46847946	39.7998054	36.06584332	14.79303228
ENSMUSG00000020407	NA	1054.51587	8537.205261	7681.309084	10094.91496	1785.711493	2404.564795	4894.676646	406.3583532
ENSMUSG00000020409	NA	930.0983104	691.9713028	925.6548284	1006.629475	1261.378714	1308.187125	1274.562306	1079.579266
ENSMUSG00000020411	NA	0.929659526	0	0	0.90780526	2.158257906	0	0	0
ENSMUSG00000020412	NA	1037.424023	1051.059159	1258.158384	1061.812747	1762.619279	1761.474348	1549.508468	1749.552162
ENSMUSG00000020413	NA	74.82622377	86.11513733	206.6808139	84.00600991	76.27245262	108.4981249	68.86005912	146.471477
ENSMUSG00000020415	NA	334.7079225	308.1656205	219.5153597	266.2622457	177.8842073	287.6452897	149.5266047	109.6455806
ENSMUSG00000020419	NA	0.818514257	0	0	3.154961408	0	0	0	1.207709282
ENSMUSG00000020422	NA	1948.10742	1588.413247	1788.991208	1974.488678	3472.430782	2048.233324	4123.656944	2474.886258
ENSMUSG00000020423	NA	1929.998775	1441.964044	1770.349194	2046.528103	4259.843368	4913.723014	4978.571938	5885.812995
ENSMUSG00000020424	NA	18.14621527	15.95217891	16.11578127	12.80090414	15.03602967	11.01171864	21.94181707	19.62114325
ENSMUSG00000020427	NA	73.66938528	64.01277958	40.51598616	30.78090185	126.2269393	121.3753172	60.39558414	66.52201275
ENSMUSG00000020430	NA	628.1426107	697.2766529	570.198296	647.2491312	566.6295428	679.3772271	528.2303131	685.4702815
ENSMUSG00000020431	NA	0.935181438	6.219824615	5.722871785	6.347230528	5.34853596	0.92713513	2.509002204	2.795992705
ENSMUSG00000020432	NA	1752.594866	1301.498246	1344.952274	1380.206483	899.2036997	835.6659194	1132.272738	921.346953
ENSMUSG00000020434	NA	36.94958792	36.36056599	29.61722	18.18013219	39.31919655	25.2699271	17.77503171	29.87377624
ENSMUSG00000020435	NA	2.041542895	0.942997655	1.233338829	0.980126087	1.029828896	1.000497775	1.36378684	0
ENSMUSG00000020437	NA	14.30541189	58.23022467	89.14079591	48.13650128	39.61714978	42.58216183	50.32176896	28.11318407
ENSMUSG00000020439	NA	240.1494189	125.3276194	183.9885002	162.4427404	149.6169453	78.43025835	106.5432813	138.1774849
ENSMUSG00000020440	NA	2281.710223	2548.928002	2241.60005	2295.850065	2666.996611	2644.328565	2699.504096	2834.115209
ENSMUSG00000020441	NA	195.0071621	155.27	126.4093731	172.7420807	149.5647958	140.1251781	172.7579413	166.917229
ENSMUSG00000020444	NA	887.7417647	863.1447761	691.5462927	733.2835683	546.789293	914.3779617	453.4605429	528.3385313
ENSMUSG00000020447	NA	47.8081469	5.280041422	36.47686567	2.731876367	5.380828969	5.502362201	0	6.539505447
ENSMUSG00000020448	NA	645.065778	648.8780108	728.2878808	779.8262208	581.7773147	532.6421567	758.560406	552.6138178
ENSMUSG00000020451	NA	897.4058372	1348.585956	1827.07744	1908.886128	1895.844239	1171.167362	3061.288372	1758.515128
ENSMUSG00000020453	NA	97.21110929	94.33889843	60.4920416	79.05251861	57.69433877	62.3213433	41.04574333	69.31407581
ENSMUSG00000020454	NA	459.6583288	711.2132539	733.4715249	475.1532465	761.3682861	772.869579	772.7758342	636.4359748
ENSMUSG00000020455	NA	255.474928	251.6008448	226.2674651	253.0699774	202.7262941	171.1225984	280.347725	305.1594975
ENSMUSG00000020456	NA	8451.191341	7427.279758	8748.333484	7275.163912	6672.02621	7129.769666	6497.610884	6027.706666
ENSMUSG00000020457	NA	720.6424771	799.1860709	807.6411225	718.1936475	647.233991	695.2080195	816.334873	841.4033923
ENSMUSG00000020458	NA	2705.70967	2751.559411	2547.472416	1847.715497	3761.02099	3566.319047	4628.587411	3936.308235
ENSMUSG00000020459	NA	376.1199863	507.8947475	517.4008247	472.4990676	341.8389247	347.6372779	258.2859654	448.8370366
ENSMUSG00000020460	NA	3091.035539	2796.18703	2291.073588	2580.566267	2420.268934	2203.959261	1979.222657	2545.316284
ENSMUSG00000020462	NA	164.7321343	180.10906	124.0244287	201.1378417	96.42864246	145.5365901	144.0912577	183.1822537
ENSMUSG00000020463	NA	1547.782108	1548.285364	1441.888861	1216.982709	1859.367679	1483.151701	1893.854287	1588.591904
ENSMUSG00000020464	NA	472.5540691	501.7247752	582.0960465	604.0676404	333.159786	562.0543577	227.6770455	347.7502894
ENSMUSG00000020467	NA	46.16866577	49.28180416	42.57529429	28.13941061	12.43749505	23.84983202	7.578751416	10.51049419
ENSMUSG00000020469	NA	107.9931851	188.7695645	156.8382801	82.06309936	45.2430244	106.396279	10.15206128	25.67539191
ENSMUSG00000020471	NA	624.24648	566.2213909	376.0865264	501.2524351	403.2317883	502.6933699	137.9950923	279.4770038
ENSMUSG00000020472	NA	198.8808246	181.4616918	127.4480789	207.203643	147.1655658	155.7827038	170.7213103	178.3681581
ENSMUSG00000020473	NA	19.92385889	12.63626726	13.38308825	2.845059543	15.97384132	29.18864996	18.62947373	3.575041322
ENSMUSG00000020474	NA	189.9540865	228.1487718	242.7879855	164.5772967	196.0717471	201.9703619	146.2538947	148.9340997
ENSMUSG00000020475	NA	0	0	0	1.824897664	0	0	1.247784943	0.925254188
ENSMUSG00000020476	NA	1990.850957	2288.865485	2434.0942	2811.947481	2579.314084	2681.429844	2502.901444	1984.049927
ENSMUSG00000020477	NA	755.2526043	721.2566828	602.6166175	708.7600835	566.6289488	517.6136793	487.5644469	586.9249077
ENSMUSG00000020482	NA	597.5943812	526.0037258	506.0867437	574.5410994	430.8586647	424.7710483	485.894928	644.560297
ENSMUSG00000020483	NA	3116.648736	3349.674771	3111.517722	2673.969587	2229.557053	2297.685189	1762.88118	2130.365564
ENSMUSG00000020484	NA	2987.595593	3366.179488	3020.920563	3752.153798	3222.590185	2884.295974	3517.609803	2792.213035
ENSMUSG00000020485	NA	525.9922854	535.5450782	458.4189196	500.7715934	583.8379648	506.5759367	558.2801471	667.7294343
ENSMUSG00000020486	NA	21.12501744	26.56839248	24.75995301	13.34156111	31.68766318	33.27022955	19.32375625	25.32927017
ENSMUSG00000020490	NA	1.462316481	1.110481182	0	2.165794046	0	0	0	1.17154231
ENSMUSG00000020491	NA	49.2044956	55.47133316	57.49819231	131.8661851	101.8220435	81.61707023	67.20300783	160.3717019
ENSMUSG00000020492	NA	105.7780281	92.36165187	53.43682699	57.55336331	53.81390759	35.64438113	70.87794481	35.067957
ENSMUSG00000020493	NA	115.1038084	110.0713494	109.2812451	116.7587492	58.80534025	112.426736	31.58142648	81.14132144
ENSMUSG00000020495	NA	201.8987058	247.4430367	214.387885	316.0417581	236.2271083	228.8243632	307.8180143	255.5109489
ENSMUSG00000020496	NA	1219.527608	1396.427065	1288.758502	1319.63836	1133.76596	1079.602663	961.3478557	1096.316736
ENSMUSG00000020513	NA	88.47521854	97.73552688	68.83167634	107.5963267	72.81431858	72.78225956	61.34121215	62.39330038
ENSMUSG00000020514	NA	283.2346479	322.7020456	244.5811967	236.2036362	169.3136769	251.3667017	169.4858268	216.1815488
ENSMUSG00000020515	NA	379.0797539	387.9129984	598.506957	667.164186	620.7016072	534.2648414	513.2933444	1006.959667
ENSMUSG00000020516	NA	509.3218467	361.391927	417.5417567	443.6270613	567.3199505	529.9204821	510.7051354	519.3528605
ENSMUSG00000020519	NA	511.7530902	465.8936242	492.1130189	418.0245415	599.5763156	477.2912097	504.2077358	484.334979
ENSMUSG00000020520	NA	2755.518645	2642.058214	2488.659474	2598.403307	2511.421661	2214.83659	2223.706051	2242.503804
ENSMUSG00000020521	NA	901.1580463	942.120122	944.1897404	627.8799905	667.9338401	963.2935033	664.1300488	776.9398983
ENSMUSG00000020522	NA	554.2091136	601.1100478	638.1273895	503.5786448	623.667163	606.4013987	671.7364916	542.9281056
ENSMUSG00000020523	NA	1157.389808	1148.816423	1224.234807	1115.897609	1599.814843	1576.022123	1588.416145	1773.980929
ENSMUSG00000020524	NA	0.937484904	0	0	0	0	0	0	0
ENSMUSG00000020525	NA	151.3632364	143.264403	128.6462061	123.7718673	134.2051035	102.1564593	122.1473719	134.1810777
ENSMUSG00000020526	NA	90.82055901	126.6014003	102.7411749	163.1938224	109.4318972	105.0574471	124.9300083	102.062548
ENSMUSG00000020527	NA	969.6097455	1024.703355	1317.393404	812.155043	1085.033459	1298.131685	875.5104727	1013.465274
ENSMUSG00000020528	NA	235.3474593	280.3349724	252.4861947	256.3031559	288.477359	318.4576746	306.2563212	291.8181429
ENSMUSG00000020530	NA	2085.269554	1998.303197	2284.649391	1647.729141	2154.122604	2233.131632	2312.902139	2388.320401
ENSMUSG00000020532	NA	1269.040174	1102.877981	1115.695302	1454.418355	1268.532222	1105.885563	1513.196788	932.3625841
ENSMUSG00000020534	NA	530.4515726	754.7946604	535.9266369	724.0831674	581.4925559	772.386374	489.0199416	598.075424
ENSMUSG00000020536	NA	449.2645423	458.8081729	428.649398	421.3407271	449.4431412	448.1289615	529.1935263	442.2787529
ENSMUSG00000020537	NA	336.8871364	350.8519801	322.1981936	474.8736978	348.0086226	341.4773969	295.990058	341.1768431
ENSMUSG00000020538	NA	1174.479939	938.0797167	1158.560677	1266.731534	1248.181991	1429.419612	1944.172232	1440.947731
ENSMUSG00000020541	NA	1333.862574	1446.711229	1644.35191	1093.612057	1857.20534	2098.717975	1729.461023	1756.620229
ENSMUSG00000020542	NA	1.655241229	1.090353216	0	0	0.980498327	0	0	0
ENSMUSG00000020544	NA	303.389748	322.7930738	354.5635242	301.1014719	283.8957007	295.7304016	260.0042963	258.7415758
ENSMUSG00000020546	NA	33.41441755	25.71431157	47.20338486	25.85558165	18.00929323	31.70777578	16.5183826	10.61278367
ENSMUSG00000020547	NA	432.748788	505.3580831	427.7541922	615.7109842	427.6102411	438.4964582	359.8721823	489.6887413
ENSMUSG00000020549	NA	382.4416911	264.5312604	324.1323811	316.7543311	251.3275231	218.7850556	242.3269311	235.1597859
ENSMUSG00000020553	NA	314.9861634	320.6140368	233.7056363	283.4997725	236.1168167	261.5031125	195.7391971	252.1363192
ENSMUSG00000020561	NA	244.0205204	227.2449555	240.923877	242.4257857	248.1208467	241.1983648	176.8815637	224.4012993
ENSMUSG00000020562	NA	1.865625325	0	0	0	1.076954076	0	0	0
ENSMUSG00000020564	NA	224.8306379	253.3318963	221.3170051	145.1230332	185.3474193	284.3022202	178.442959	135.7680096
ENSMUSG00000020570	NA	3521.494137	3108.051105	2867.239815	3138.820461	3351.426752	3624.399084	2896.472749	3915.674235
ENSMUSG00000020571	NA	3427.353729	3036.528755	2401.120997	3299.142326	2393.532557	2583.022468	1768.779892	1944.607399
ENSMUSG00000020572	NA	1854.83306	2537.770216	2918.507567	2329.092484	2389.053071	2909.768044	2117.832966	1365.789289
ENSMUSG00000020573	NA	103.5356949	117.3022989	96.95610651	73.69527083	110.3292819	211.3939853	93.3254249	119.296178
ENSMUSG00000020576	NA	441.8111878	371.1416913	484.5528876	424.853211	479.9953414	455.6015245	435.3638976	308.1711878
ENSMUSG00000020577	NA	2106.941924	1759.024478	1483.7077	1807.713156	1520.741037	1341.409378	1492.501661	1937.527978
ENSMUSG00000020580	NA	2691.268192	3766.540434	6278.616421	2800.637082	4201.049406	4573.095257	3234.014093	3398.107854
ENSMUSG00000020581	NA	16750.33593	9352.920334	8093.369572	12119.93171	8880.108982	8732.520677	7919.032085	11113.43063
ENSMUSG00000020585	NA	4313.162778	4533.284271	4257.92901	4241.816274	4111.708238	4588.795618	4300.134579	4128.654395
ENSMUSG00000020589	NA	275.145457	344.2139726	246.4848282	111.3124558	478.1862504	351.9809233	238.0838693	602.8041967
ENSMUSG00000020590	NA	1644.079815	1459.729888	1914.531431	1243.095381	1591.024001	2044.24324	1596.933995	1513.494099
ENSMUSG00000020592	NA	5345.091689	4596.25498	4478.795181	3472.974564	10903.39991	8616.059693	14912.17554	13574.07344
ENSMUSG00000020593	NA	103.7568733	68.34193511	111.2273114	103.9125363	96.18088549	109.2973498	93.34820198	96.9805953
ENSMUSG00000020594	NA	1914.064374	2206.426334	2559.854982	2308.49091	2979.084649	3098.34046	3864.90341	3289.418811
ENSMUSG00000020599	NA	3.308925288	2.167897042	4.011040502	2.823093421	3.167970498	4.348199048	3.114068584	0.642867378
ENSMUSG00000020600	NA	3.869039068	3.484765615	2.217519313	2.652641191	10.19162311	12.76557264	1.246781056	12.22330564
ENSMUSG00000020601	NA	24.08414438	33.70136745	27.29442035	36.49337903	192.8277494	82.15635732	344.192178	147.0929719
ENSMUSG00000020604	NA	85.13429416	36.94636605	61.97190325	44.27096009	32.93055305	48.07455647	63.6106062	142.0299175
ENSMUSG00000020605	NA	292.9233485	244.2700742	215.9747646	181.9534187	181.2976769	185.4655054	199.9972388	173.1373643
ENSMUSG00000020607	NA	43.4937034	41.71881403	78.94281372	44.93103035	107.1600792	109.5562693	115.1824655	92.28169461
ENSMUSG00000020608	NA	204.1434365	203.622992	188.7057006	118.1454406	440.5699632	332.5224743	318.8259158	244.2391113
ENSMUSG00000020609	NA	3238.962828	2496.576946	3320.295155	2874.115222	6246.92579	4696.402244	8035.188703	6899.681145
ENSMUSG00000020610	NA	331.7324987	429.791198	378.5816313	459.9930933	361.903613	338.1835956	385.997112	423.809158
ENSMUSG00000020611	NA	2683.345337	3067.45929	3611.28532	3137.071949	4406.996646	3810.401761	4571.90767	3844.938014
ENSMUSG00000020612	NA	1881.331319	1946.03077	1970.258786	1848.511726	2385.765677	2634.294764	2162.812291	1962.189922
ENSMUSG00000020614	NA	4.525834029	10.20579882	3.549487031	1.713600486	2.990576329	1.730238847	2.277666779	2.60940691
